room_type,bathrooms_text,bedrooms,price
Shared room,2 shared baths,1.0,$185.00
Shared room,2 shared baths,1.0,$185.00
Shared room,2 shared baths,1.0,$185.00
Shared room,2 shared baths,1.0,$185.00
Private room,1 shared bath,1.0,$231.00
Private room,1 shared bath,1.0,$200.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,2.0,"$1,271.00"
Private room,1 private bath,1.0,$180.00
Entire home/apt,1 bath,,$357.00
Private room,1 shared bath,1.0,$110.00
Private room,1 shared bath,1.0,$120.00
Entire home/apt,2 baths,3.0,"$4,174.00"
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$620.00
Private room,1.5 baths,1.0,$250.00
Private room,1 shared bath,1.0,$400.00
Entire home/apt,1.5 baths,1.0,$700.00
Private room,1 shared bath,1.0,$600.00
Private room,1 shared bath,1.0,$130.00
Private room,1 private bath,1.0,"$12,631.00"
Private room,1 shared bath,1.0,$180.00
Private room,1.5 baths,1.0,$600.00
Entire home/apt,2 baths,3.0,"$3,575.00"
Entire home/apt,1 bath,1.0,$700.00
Shared room,1 shared bath,1.0,$150.00
Entire home/apt,1 bath,1.0,"$2,029.00"
Entire home/apt,1.5 baths,1.0,$999.00
Shared room,1 shared bath,1.0,$150.00
Private room,2 shared baths,,$180.00
Private room,1 shared bath,,$217.00
Private room,1 bath,,$180.00
Private room,1 bath,,$217.00
Private room,1 bath,,$217.00
Private room,1 shared bath,,$130.00
Private room,1 shared bath,1.0,$180.00
Private room,0 shared baths,1.0,$180.00
Private room,1 bath,,$180.00
Private room,1 shared bath,1.0,$130.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$130.00
Private room,1 shared bath,1.0,$130.00
Private room,1 shared bath,1.0,$130.00
Private room,1 bath,1.0,"$1,230.00"
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$380.00
Private room,1 private bath,1.0,$217.00
Entire home/apt,1 bath,,$575.00
Entire home/apt,1 bath,,$453.00
Shared room,1 shared bath,1.0,$243.00
Private room,1 private bath,1.0,$617.00
Private room,1 shared bath,1.0,$371.00
Entire home/apt,1 bath,1.0,"$1,895.00"
Private room,1 private bath,1.0,"$3,158.00"
Private room,1 private bath,1.0,"$1,895.00"
Private room,1 private bath,1.0,$574.00
Private room,1 private bath,1.0,$615.00
Private room,1 private bath,1.0,$537.00
Private room,1 private bath,1.0,$414.00
Entire home/apt,1 bath,2.0,$958.00
Entire home/apt,1 bath,2.0,"$1,317.00"
Shared room,4 shared baths,1.0,$227.00
Shared room,4 shared baths,1.0,$285.00
Entire home/apt,1 bath,2.0,"$1,000.00"
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Private room,1 shared bath,1.0,$380.00
Private room,1 shared bath,1.0,$943.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$217.00
Entire home/apt,1 bath,,$180.00
Private room,1 private bath,1.0,$450.00
Private room,1 private bath,1.0,$450.00
Entire home/apt,1 bath,,$180.00
Private room,1 bath,,$150.00
Entire home/apt,1 bath,,$607.00
Private room,1 private bath,1.0,$500.00
Private room,1 private bath,1.0,$500.00
Shared room,1 shared bath,1.0,$772.00
Private room,1 private bath,1.0,$600.00
Private room,1 shared bath,1.0,$214.00
Private room,1 private bath,1.0,$352.00
Private room,1 private bath,,$400.00
Entire home/apt,1 bath,2.0,$814.00
Private room,1 bath,1.0,$130.00
Private room,4 shared baths,4.0,$720.00
Private room,1 private bath,1.0,$430.00
Private room,1 private bath,1.0,$400.00
Private room,1 bath,,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$217.00
Private room,1 bath,,$130.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$620.00
Private room,1 private bath,1.0,$450.00
Private room,1 private bath,1.0,$320.00
Private room,1 private bath,1.0,$300.00
Private room,1 private bath,1.0,$300.00
Private room,1 private bath,1.0,$400.00
Private room,1 shared bath,1.0,$330.00
Private room,1 shared bath,1.0,$300.00
Private room,1 shared bath,1.0,$300.00
Private room,1 shared bath,1.0,$180.00
Private room,1 bath,,$180.00
Private room,1 bath,,$180.00
Entire home/apt,1 bath,,$516.00
Private room,2 shared baths,1.0,$480.00
Entire home/apt,1 bath,1.0,$830.00
Entire home/apt,1 bath,,$578.00
Entire home/apt,1 bath,,$478.00
Shared room,1 shared bath,1.0,"$8,500.00"
Private room,1 shared bath,1.0,$224.00
Entire home/apt,1 bath,,$400.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,3 baths,2.0,"$2,231.00"
Entire home/apt,1 bath,3.0,$719.00
Entire home/apt,1 bath,1.0,$771.00
Entire home/apt,1 bath,2.0,"$4,000.00"
Private room,1 private bath,1.0,"$12,631.00"
Entire home/apt,1 bath,,$500.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,2.0,"$1,403.00"
Entire home/apt,1 bath,2.0,"$1,757.00"
Shared room,1 shared bath,1.0,$180.00
Private room,1.5 baths,,$397.00
Private room,2 baths,1.0,$500.00
Entire home/apt,1 bath,,$379.00
Entire home/apt,1 bath,,$290.00
Entire home/apt,1 bath,,$407.00
Entire home/apt,1 bath,2.0,"$1,403.00"
Shared room,1 shared bath,1.0,$130.00
Entire home/apt,1 bath,,$685.00
Entire home/apt,1 bath,2.0,"$1,468.00"
Private room,1 shared bath,1.0,$190.00
Private room,1 shared bath,1.0,$242.00
Entire home/apt,1 bath,,$534.00
Entire home/apt,1 bath,,$385.00
Shared room,1 shared bath,1.0,$250.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,"$3,000.00"
Shared room,1 shared bath,1.0,$180.00
Private room,1 bath,1.0,$210.00
Private room,1 shared bath,,$180.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Entire home/apt,1 bath,2.0,$900.00
Private room,1 shared bath,1.0,"$2,220.00"
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$130.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Entire home/apt,1 bath,,$531.00
Entire home/apt,1 bath,2.0,$600.00
Shared room,1 shared bath,1.0,$270.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$120.00
Private room,1 shared bath,1.0,$600.00
Entire home/apt,2 baths,2.0,"$1,275.00"
Entire home/apt,1 bath,,$880.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$507.00
Private room,1 private bath,1.0,$460.00
Private room,1 private bath,1.0,$980.00
Private room,1 private bath,1.0,$450.00
Entire home/apt,1 bath,2.0,"$1,129.00"
Entire home/apt,1 bath,2.0,$629.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Private room,1 private bath,1.0,"$500,520.00"
Private room,1 private bath,1.0,"$450,480.00"
Entire home/apt,1 bath,,$750.00
Entire home/apt,1 bath,2.0,"$2,500.00"
Private room,1 private bath,1.0,$350.00
Entire home/apt,1 bath,,"$1,100.00"
Private room,1 private bath,,$450.00
Entire home/apt,1 bath,,$130.00
Private room,1 private bath,1.0,$420.00
Private room,2 shared baths,1.0,$180.00
Private room,1 shared bath,1.0,$220.00
Entire home/apt,1 bath,,$634.00
Entire home/apt,1 bath,,$600.00
Private room,1 bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$585.00
Entire home/apt,1 bath,,$560.00
Entire home/apt,1 bath,,"$10,768.00"
Private room,1 shared bath,1.0,$650.00
Entire home/apt,1 bath,,$550.00
Entire home/apt,1 bath,,$250.00
Entire home/apt,1 bath,2.0,$600.00
Entire home/apt,1 bath,,$338.00
Entire home/apt,1.5 baths,1.0,$600.00
Private room,1 shared bath,1.0,$600.00
Entire home/apt,1 bath,,$180.00
Private room,1 bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,3.0,$850.00
Entire home/apt,1 bath,1.0,$787.00
Private room,1 shared bath,1.0,$319.00
Entire home/apt,2 baths,2.0,"$1,290.00"
Entire home/apt,1 bath,,$534.00
Entire home/apt,4 baths,3.0,"$1,450.00"
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$600.00
Entire home/apt,1 bath,,$490.00
Shared room,1 shared bath,1.0,$150.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,1.0,$217.00
Entire home/apt,1 bath,2.0,"$3,000.00"
Entire home/apt,1 bath,1.0,$768.00
Entire home/apt,1 bath,1.0,$768.00
Private room,1 shared bath,1.0,$424.00
Hotel room,1 private bath,,$450.00
Private room,1 private bath,,$217.00
Shared room,1 shared bath,1.0,$180.00
Private room,1 private bath,,$217.00
Shared room,1 shared bath,1.0,$180.00
Private room,1 private bath,,$217.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$506.00
Entire home/apt,1 bath,,$600.00
Entire home/apt,1 bath,,$217.00
Private room,1 shared bath,1.0,$180.00
Private room,1 private bath,1.0,"$1,895.00"
Private room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$525.00
Entire home/apt,1 bath,,$501.00
Entire home/apt,1 bath,2.0,$991.00
Private room,1 private bath,,$110.00
Private room,1 private bath,,$217.00
Private room,1 shared bath,1.0,$350.00
Entire home/apt,1 bath,,$595.00
Entire home/apt,1 bath,,$625.00
Private room,1.5 shared baths,1.0,$180.00
Entire home/apt,1 bath,2.0,"$1,786.00"
Entire home/apt,1 bath,1.0,$783.00
Private room,1 private bath,1.0,"$1,894.00"
Private room,1 shared bath,1.0,$140.00
Private room,1 shared bath,1.0,$130.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,1.0,$380.00
Entire home/apt,1 bath,1.0,$489.00
Private room,1 shared bath,1.0,$130.00
Entire home/apt,1 bath,2.0,"$1,350.00"
Private room,1 bath,1.0,$180.00
Private room,1 shared bath,1.0,$350.00
Entire home/apt,1 bath,,$510.00
Entire home/apt,1 bath,,$500.00
Entire home/apt,1 bath,,$680.00
Entire home/apt,1.5 baths,,$500.00
Entire home/apt,1 bath,,$580.00
Entire home/apt,1 bath,2.0,"$1,400.00"
Shared room,1 shared bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 shared bath,1.0,"$4,421.00"
Entire home/apt,1 bath,1.0,$768.00
Entire home/apt,1 bath,,$740.00
Private room,1 bath,1.0,$110.00
Private room,1 shared bath,1.0,$150.00
Entire home/apt,1 bath,,$302.00
Entire home/apt,1 bath,2.0,"$1,500.00"
Entire home/apt,1 bath,2.0,$750.00
Private room,1 bath,1.0,$180.00
Private room,1.5 shared baths,1.0,$240.00
Private room,1 bath,1.0,$180.00
Shared room,1 shared bath,1.0,"$2,880.00"
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,,$217.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$150.00
Private room,1 bath,1.0,$150.00
Entire home/apt,1 bath,,$600.00
Private room,1 bath,1.0,$120.00
Private room,1 shared bath,1.0,$620.00
Private room,1 bath,1.0,$350.00
Private room,1 shared bath,1.0,$130.00
Entire home/apt,1 bath,,$640.00
Entire home/apt,1 bath,2.0,"$1,000.00"
Private room,1 private bath,1.0,$550.00
Private room,1 private bath,1.0,$500.00
Private room,1 private bath,1.0,$350.00
Private room,1 private bath,1.0,$502.00
Entire home/apt,2 baths,2.0,"$3,307.00"
Private room,1 shared bath,1.0,$700.00
Shared room,1 shared bath,1.0,$489.00
Entire home/apt,1 bath,,$217.00
Entire home/apt,1 bath,,$217.00
Private room,1 private bath,,$217.00
Entire home/apt,3 baths,4.0,"$3,783.00"
Private room,1 bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,1.0,$768.00
Shared room,1 shared bath,1.0,$588.00
Shared room,1 shared bath,1.0,$348.00
Shared room,1 shared bath,1.0,$348.00
Shared room,1 shared bath,1.0,$345.00
Shared room,1 shared bath,1.0,$345.00
Entire home/apt,1 bath,3.0,"$1,880.00"
Shared room,1 shared bath,1.0,$372.00
Entire home/apt,3 baths,3.0,$877.00
Entire home/apt,1 bath,3.0,"$1,650.00"
Private room,1 private bath,1.0,$248.00
Private room,1 private bath,1.0,$388.00
Private room,1 private bath,1.0,$248.00
Private room,1.5 baths,,"$8,000.00"
Entire home/apt,1 bath,,$455.00
Entire home/apt,1 bath,,$690.00
Entire home/apt,1 bath,1.0,"$2,500.00"
Private room,1 shared bath,3.0,"$12,500.00"
Private room,1 private bath,1.0,$400.00
Private room,4 baths,4.0,$720.00
Private room,4 baths,4.0,$720.00
Private room,1.5 baths,1.0,$380.00
Private room,1.5 baths,1.0,$500.00
Entire home/apt,1 bath,,$525.00
Entire home/apt,1 bath,,$555.00
Entire home/apt,1 bath,,$550.00
Entire home/apt,4 baths,3.0,"$1,487.00"
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,2.0,"$1,081.00"
Private room,1 private bath,1.0,$481.00
Entire home/apt,1 bath,,$510.00
Entire home/apt,2 baths,2.0,"$5,000.00"
Entire home/apt,2 baths,2.0,"$1,990.00"
Private room,1 shared bath,1.0,$130.00
Private room,1 private bath,1.0,$217.00
Entire home/apt,1 bath,,$217.00
Entire home/apt,1 bath,1.0,$410.00
Entire home/apt,2.5 baths,3.0,"$6,000.00"
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,2 shared baths,1.0,$180.00
Private room,2 shared baths,1.0,$180.00
Private room,2 shared baths,1.0,$180.00
Private room,1 shared bath,1.0,$460.00
Entire home/apt,1 bath,,$480.00
Entire home/apt,1 bath,1.0,"$3,000.00"
Entire home/apt,1 bath,,$499.00
Entire home/apt,1 bath,,$550.00
Private room,1 shared bath,1.0,$180.00
Private room,Shared half-bath,1.0,$288.00
Private room,1 private bath,,"$1,019.00"
Shared room,3 shared baths,1.0,$172.00
Private room,1 private bath,,"$1,019.00"
Private room,1 private bath,,"$1,084.00"
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$217.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$501.00
Private room,1 shared bath,,"$5,600.00"
Private room,1 bath,1.0,"$2,000.00"
Entire home/apt,1 bath,,$550.00
Entire home/apt,1 bath,1.0,"$3,000.00"
Private room,1 private bath,,$156.00
Private room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,"$2,880.00"
Entire home/apt,1 bath,,$700.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1.5 baths,1.0,$690.00
Entire home/apt,1 bath,1.0,$551.00
Entire home/apt,1 bath,1.0,$541.00
Entire home/apt,1 bath,2.0,"$2,543.00"
Private room,1 private bath,1.0,$430.00
Private room,1 private bath,1.0,$590.00
Private room,1 private bath,1.0,$490.00
Private room,1 private bath,1.0,$490.00
Private room,1 private bath,1.0,$277.00
Entire home/apt,1 bath,,$530.00
Entire home/apt,1 bath,,$515.00
Private room,1 private bath,1.0,$280.00
Shared room,1 shared bath,1.0,$160.00
Entire home/apt,1 bath,,$700.00
Private room,1 private bath,,"$1,051.00"
Private room,1 private bath,,"$1,019.00"
Entire home/apt,1 bath,,$715.00
Entire home/apt,1 bath,,$659.00
Private room,1 private bath,1.0,$480.00
Entire home/apt,1 bath,,$506.00
Shared room,1 shared bath,1.0,$191.00
Entire home/apt,1 bath,,$625.00
Entire home/apt,1 bath,,$750.00
Entire home/apt,1 bath,,$800.00
Entire home/apt,1 bath,,$800.00
Private room,1 shared bath,1.0,"$2,120.00"
Entire home/apt,1 bath,,$475.00
Shared room,1 shared bath,1.0,$657.00
Private room,1 shared bath,1.0,$329.00
Entire home/apt,1 bath,3.0,$775.00
Shared room,1 shared bath,1.0,"$1,200.00"
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,1.0,$880.00
Private room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,,$594.00
Entire home/apt,1 bath,,$594.00
Entire home/apt,1 bath,1.0,$684.00
Entire home/apt,1 bath,1.0,$684.00
Entire home/apt,1 bath,,$594.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,,$477.00
Entire home/apt,1 bath,,$180.00
Entire home/apt,1 bath,,$324.00
Entire home/apt,1 bath,,$540.00
Entire home/apt,1 bath,,$549.00
Private room,2 baths,1.0,$180.00
Entire home/apt,1 bath,1.0,$517.00
Entire home/apt,1 bath,,$615.00
Entire home/apt,1 bath,,$695.00
Private room,1 shared bath,,$180.00
Private room,1 bath,1.0,$180.00
Private room,1 private bath,1.0,$248.00
Shared room,1 shared bath,1.0,$180.00
Private room,1 bath,1.0,$130.00
Private room,1 bath,1.0,$180.00
Private room,1 bath,1.0,$140.00
Entire home/apt,1 bath,1.0,$880.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,3.0,$800.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,,$140.00
Private room,1 shared bath,1.0,$323.00
Private room,1 shared bath,1.0,$180.00
Private room,2 shared baths,1.0,$180.00
Private room,1 private bath,,"$1,019.00"
Entire home/apt,1 bath,1.0,"$2,737.00"
Shared room,1 shared bath,1.0,$180.00
Private room,1.5 shared baths,1.0,$857.00
Entire home/apt,1 bath,,$400.00
Entire home/apt,1 bath,,$380.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$150.00
Entire home/apt,1 bath,,"$1,664.00"
Private room,1 private bath,1.0,$479.00
Shared room,1 shared bath,1.0,$180.00
Private room,1 private bath,1.0,"$1,400.00"
Entire home/apt,2 baths,2.0,"$2,300.00"
Private room,2 baths,,$160.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,2 baths,3.0,"$2,086.00"
Entire home/apt,1 bath,1.0,$500.00
Entire home/apt,1 bath,1.0,$500.00
Private room,1 private bath,,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 bath,1.0,$246.00
Entire home/apt,1 bath,,$760.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$419.00
Entire home/apt,1 bath,,$303.00
Entire home/apt,1 bath,1.0,$500.00
Entire home/apt,1 bath,,$319.00
Entire home/apt,1 bath,,$435.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$350.00
Entire home/apt,1 bath,,$755.00
Private room,1 private bath,1.0,$550.00
Private room,1 private bath,1.0,$400.00
Private room,1 private bath,1.0,$220.00
Private room,1 private bath,1.0,$570.00
Private room,1 private bath,1.0,$250.00
Private room,1.5 baths,1.0,$220.00
Private room,1 private bath,1.0,$250.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$473.00
Private room,1 shared bath,2.0,$650.00
Shared room,1 shared bath,1.0,$180.00
Private room,1.5 baths,1.0,$717.00
Entire home/apt,1 bath,1.0,$685.00
Shared room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$217.00
Entire home/apt,1 bath,,$350.00
Entire home/apt,1 bath,,$180.00
Entire home/apt,1 bath,1.0,$995.00
Entire home/apt,2 baths,2.0,$885.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,,$180.00
Entire home/apt,1 bath,,$839.00
Private room,1 private bath,,$217.00
Shared room,2 shared baths,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 private bath,1.0,$228.00
Private room,1 private bath,1.0,$228.00
Private room,1 private bath,1.0,$228.00
Private room,1 private bath,1.0,$348.00
Private room,2 baths,,$217.00
Private room,1 bath,1.0,$180.00
Entire home/apt,1 bath,,$180.00
