id,listing_url,neighbourhood,neighbourhood_cleansed,latitude,longitude,accommodates,price,review_scores_value,review_scores_location,review_scores_rating,review_scores_accuracy,review_scores_communication
739579073455010986,https://www.airbnb.com/rooms/739579073455010986,,Yau Tsim Mong,22.30496368340747,114.1710025116394,2,$497.00,5.0,5.0,4.0,5.0,5.0
739788694665997147,https://www.airbnb.com/rooms/739788694665997147,"Golden Beach, New Territories, Hong Kong",Tuen Mun,22.37314,113.98691,3,$765.00,5.0,5.0,5.0,5.0,5.0
740238195245398596,https://www.airbnb.com/rooms/740238195245398596,,Wan Chai,22.28496,114.1923659,2,$400.00,,,,,
740241944199574019,https://www.airbnb.com/rooms/740241944199574019,,Yau Tsim Mong,22.29837,114.1762,2,$547.00,,,,,
740477481422959592,https://www.airbnb.com/rooms/740477481422959592,,Yau Tsim Mong,22.29769,114.17547,2,$994.00,,,,,
740599728863285792,https://www.airbnb.com/rooms/740599728863285792,,Yau Tsim Mong,22.31893,114.16737,2,"$1,743.00",,,,,
740599778974717103,https://www.airbnb.com/rooms/740599778974717103,,Yau Tsim Mong,22.29615,114.16818,2,"$2,291.00",,,,,
740599922567731021,https://www.airbnb.com/rooms/740599922567731021,,Islands,22.32023,113.93322,2,"$1,578.00",,,,,
740605283925525918,https://www.airbnb.com/rooms/740605283925525918,,Tai Po,22.45195,114.1416,4,$479.00,,,,,
740627162967655239,https://www.airbnb.com/rooms/740627162967655239,,Tai Po,22.44993,114.14375,3,$766.00,5.0,5.0,5.0,5.0,5.0
741304414275457179,https://www.airbnb.com/rooms/741304414275457179,,Wan Chai,22.28019,114.1718,2,"$2,455.00",,,,,
741368015510652735,https://www.airbnb.com/rooms/741368015510652735,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.3642585,114.2527226,5,"$1,549.00",4.67,4.67,5.0,5.0,5.0
741488195605253562,https://www.airbnb.com/rooms/741488195605253562,"Hong Kong, New Territories, Hong Kong",Islands,22.24579007009104,113.97766750305892,6,"$1,357.00",5.0,5.0,5.0,5.0,5.0
741568990218145315,https://www.airbnb.com/rooms/741568990218145315,,Central & Western,22.28769,114.14198,2,$971.00,4.0,5.0,5.0,5.0,5.0
741883825017536458,https://www.airbnb.com/rooms/741883825017536458,,Sham Shui Po,22.341,114.15426,2,"$1,082.00",,,,,
741902643311904194,https://www.airbnb.com/rooms/741902643311904194,,Yau Tsim Mong,22.32108,114.1659,2,"$1,176.00",,,,,
741974654455315798,https://www.airbnb.com/rooms/741974654455315798,,Central & Western,22.28099,114.15511,2,"$2,422.00",,,,,
742043963602399013,https://www.airbnb.com/rooms/742043963602399013,,Central & Western,22.27696,114.1652,2,"$3,763.00",,,,,
742049573557542677,https://www.airbnb.com/rooms/742049573557542677,,Wan Chai,22.28023,114.18058,2,"$2,285.00",,,,,
742548409720403421,https://www.airbnb.com/rooms/742548409720403421,,Yau Tsim Mong,22.30521,114.17063,1,$314.00,4.75,5.0,4.5,4.25,4.25
742660089596034912,https://www.airbnb.com/rooms/742660089596034912,,Eastern,22.29281,114.1987,2,$280.00,5.0,5.0,5.0,5.0,5.0
743121138978915628,https://www.airbnb.com/rooms/743121138978915628,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.285012260282308,114.13111308095094,4,"$1,400.00",5.0,5.0,5.0,5.0,5.0
743286875652410143,https://www.airbnb.com/rooms/743286875652410143,,Yau Tsim Mong,22.31858,114.1703,2,$250.00,,,,,
743299675190643385,https://www.airbnb.com/rooms/743299675190643385,,Wan Chai,22.27485,114.16731,3,"$1,050.00",,,,,
744255765822194409,https://www.airbnb.com/rooms/744255765822194409,,Eastern,22.28681,114.21213,2,$500.00,,,,,
744360277236110730,https://www.airbnb.com/rooms/744360277236110730,,Wan Chai,22.28126,114.18223,2,$692.00,2.0,4.0,3.0,2.0,3.0
744509730011722736,https://www.airbnb.com/rooms/744509730011722736,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28617,114.13407,3,"$1,208.00",5.0,5.0,5.0,5.0,5.0
744634399162767497,https://www.airbnb.com/rooms/744634399162767497,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28071,114.17932,2,"$1,229.00",,,,,
744783955473402946,https://www.airbnb.com/rooms/744783955473402946,,Yau Tsim Mong,22.31789938593503,114.16459165513515,2,$540.00,4.5,4.5,5.0,5.0,4.5
744798995117771674,https://www.airbnb.com/rooms/744798995117771674,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27894,114.18076,2,"$1,480.00",,,,,
745275818811771625,https://www.airbnb.com/rooms/745275818811771625,,Yau Tsim Mong,22.30209,114.17164,3,$756.00,,,,,
745293198310860168,https://www.airbnb.com/rooms/745293198310860168,,Eastern,22.2908,114.2002,2,$290.00,5.0,5.0,5.0,5.0,5.0
745326143085469993,https://www.airbnb.com/rooms/745326143085469993,,Yau Tsim Mong,22.30249,114.1713,3,$756.00,,,,,
745336621446842690,https://www.airbnb.com/rooms/745336621446842690,,Yau Tsim Mong,22.30244,114.17092,2,$677.00,4.0,4.67,4.0,4.0,4.0
745339803321623559,https://www.airbnb.com/rooms/745339803321623559,,Yau Tsim Mong,22.30189,114.17249,2,$677.00,3.0,3.5,1.0,2.0,2.0
745343401975024762,https://www.airbnb.com/rooms/745343401975024762,,Yau Tsim Mong,22.30274,114.17299,2,$677.00,5.0,5.0,5.0,5.0,4.0
745462669989758591,https://www.airbnb.com/rooms/745462669989758591,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28191,114.1773,2,"$1,129.00",,,,,
745467871576820017,https://www.airbnb.com/rooms/745467871576820017,,Yau Tsim Mong,22.3006,114.177,2,"$1,008.00",,,,,
745532136364835901,https://www.airbnb.com/rooms/745532136364835901,,Central & Western,22.2877,114.14268,2,$809.00,,,,,
745554099015847573,https://www.airbnb.com/rooms/745554099015847573,,Eastern,22.29107,114.19861,2,$250.00,4.5,4.0,4.5,3.5,3.5
745558049273274440,https://www.airbnb.com/rooms/745558049273274440,,Eastern,22.29263,114.20039,4,$671.00,4.0,4.5,4.0,4.25,4.5
746650530179532434,https://www.airbnb.com/rooms/746650530179532434,,Central & Western,22.2843706,114.1367484,1,$330.00,,,,,
746659649212317611,https://www.airbnb.com/rooms/746659649212317611,,Islands,22.21213,114.02898,2,$486.00,4.5,4.5,4.5,4.5,4.5
746771182071439551,https://www.airbnb.com/rooms/746771182071439551,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2833399,114.1507258,2,"$1,303.00",,,,,
746891809665478962,https://www.airbnb.com/rooms/746891809665478962,,Central & Western,22.28657,114.13934,10,$250.00,,,,,
748463503765266966,https://www.airbnb.com/rooms/748463503765266966,"Hong Kong, New Territories, Hong Kong",Islands,22.21462,114.0279,6,"$2,036.00",3.0,3.0,3.0,3.0,4.0
748789668010229278,https://www.airbnb.com/rooms/748789668010229278,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.27872,114.1544,2,$520.00,,,,,
748984787407419898,https://www.airbnb.com/rooms/748984787407419898,,Wan Chai,22.2788755,114.177237,6,"$1,200.00",,,,,
749040166499640915,https://www.airbnb.com/rooms/749040166499640915,,Wan Chai,22.27873,114.17083,1,$300.00,,,,,
749080603011271724,https://www.airbnb.com/rooms/749080603011271724,,Central & Western,22.28187,114.1524,2,$995.00,,,,,
749689541674920109,https://www.airbnb.com/rooms/749689541674920109,,Islands,22.2643,113.99998,3,$140.00,,,,,
750198598186553296,https://www.airbnb.com/rooms/750198598186553296,,Islands,22.3066175,114.0104923,6,"$2,200.00",,,,,
750272288672157447,https://www.airbnb.com/rooms/750272288672157447,,Tsuen Wan,22.36954,114.12233,2,$450.00,,,,,
750391718163960873,https://www.airbnb.com/rooms/750391718163960873,,Central & Western,22.284475479813672,114.15154751534423,4,$498.00,,,,,
751155081242002971,https://www.airbnb.com/rooms/751155081242002971,,Kowloon City,22.3080681,114.1835005,3,$850.00,,,,,
751201856843556467,https://www.airbnb.com/rooms/751201856843556467,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2810888,114.1495352,3,"$1,500.00",,,,,
751706526046817744,https://www.airbnb.com/rooms/751706526046817744,,Eastern,22.29228,114.19887,2,$342.00,3.0,5.0,4.0,3.0,5.0
751769568892457683,https://www.airbnb.com/rooms/751769568892457683,,Yau Tsim Mong,22.30799,114.16683,3,$590.00,,,,,
751817795936982414,https://www.airbnb.com/rooms/751817795936982414,,Central & Western,22.2805001,114.1533679,2,$671.00,5.0,5.0,5.0,5.0,5.0
752645534883221934,https://www.airbnb.com/rooms/752645534883221934,,Yuen Long,22.46749,114.00405,1,$524.00,5.0,5.0,5.0,5.0,5.0
752744712455959981,https://www.airbnb.com/rooms/752744712455959981,,Wan Chai,22.2778264,114.1745977,2,$427.00,,,,,
753239391813752171,https://www.airbnb.com/rooms/753239391813752171,,Eastern,22.28289,114.21248,3,$479.00,,,,,
753840561656988330,https://www.airbnb.com/rooms/753840561656988330,,Wan Chai,22.27589,114.17453,2,$700.00,,,,,
753883973902332376,https://www.airbnb.com/rooms/753883973902332376,,Islands,22.30831,114.0136,6,"$3,000.00",,,,,
754212585547578180,https://www.airbnb.com/rooms/754212585547578180,,Wan Chai,22.276022,114.1751471,2,$380.00,,,,,
754615752769305698,https://www.airbnb.com/rooms/754615752769305698,,Islands,22.2248496,114.1114118,8,"$9,800.00",,,,,
754715236378692778,https://www.airbnb.com/rooms/754715236378692778,,Central & Western,22.28738,114.1415,2,$649.00,,,,,
754965516737365781,https://www.airbnb.com/rooms/754965516737365781,,Yau Tsim Mong,22.3074,114.17084,2,$447.00,5.0,5.0,5.0,5.0,5.0
755303465406393000,https://www.airbnb.com/rooms/755303465406393000,,Tai Po,22.46923924040348,114.20931547880171,4,"$1,864.00",,,,,
755657229787210504,https://www.airbnb.com/rooms/755657229787210504,,Central & Western,22.2829237,114.150114,4,"$1,000.00",,,,,
755703852771843309,https://www.airbnb.com/rooms/755703852771843309,,Central & Western,22.28295,114.15189,4,"$1,318.00",,,,,
755926381093856343,https://www.airbnb.com/rooms/755926381093856343,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28603,114.14782,3,$900.00,4.0,5.0,5.0,4.0,5.0
755995394529602930,https://www.airbnb.com/rooms/755995394529602930,,Wan Chai,22.27938,114.17898,1,$500.00,,,,,
756138263198497590,https://www.airbnb.com/rooms/756138263198497590,,Yau Tsim Mong,22.29716,114.17208,2,$388.00,,,,,
756327810133939404,https://www.airbnb.com/rooms/756327810133939404,,Sai Kung,22.29599,114.27337,4,$600.00,,,,,
756389553756516605,https://www.airbnb.com/rooms/756389553756516605,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2870161,114.1466625,2,"$1,499.00",,,,,
756389809831259030,https://www.airbnb.com/rooms/756389809831259030,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2870161,114.1466625,4,"$1,902.00",,,,,
756798192787746952,https://www.airbnb.com/rooms/756798192787746952,,Wan Chai,22.27501,114.17773,2,"$3,000.00",,,,,
756940401764532445,https://www.airbnb.com/rooms/756940401764532445,,Wan Chai,22.27697,114.17838,2,$450.00,,,,,
757036009078609929,https://www.airbnb.com/rooms/757036009078609929,,Wan Chai,22.2752,114.17384,1,$500.00,,,,,
757132488298019248,https://www.airbnb.com/rooms/757132488298019248,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2829523,114.1513959,4,"$1,755.00",,,,,
757140918562563366,https://www.airbnb.com/rooms/757140918562563366,,Islands,22.29231,113.94411,1,$386.00,,,,,
758175618086746466,https://www.airbnb.com/rooms/758175618086746466,,Tai Po,22.4213,114.1972,2,$400.00,,,,,
758293728003652762,https://www.airbnb.com/rooms/758293728003652762,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.28586848958092,114.2113784328103,4,$795.00,5.0,5.0,5.0,5.0,5.0
758988633619247674,https://www.airbnb.com/rooms/758988633619247674,"Hong Kong, New Territories, Hong Kong",Islands,22.29541,114.01141,4,"$1,200.00",,,,,
759013170291337795,https://www.airbnb.com/rooms/759013170291337795,,Central & Western,22.28314,114.13719,2,$988.00,5.0,5.0,5.0,5.0,5.0
759073476660092242,https://www.airbnb.com/rooms/759073476660092242,,Central & Western,22.27959,114.15294,2,$890.00,,,,,
759144758541368736,https://www.airbnb.com/rooms/759144758541368736,"Hong Kong, Hong Kong Island, Hong Kong",Southern,22.23091,114.25059,4,"$2,200.00",5.0,5.0,5.0,5.0,5.0
759816603475737393,https://www.airbnb.com/rooms/759816603475737393,,Central & Western,22.2859112,114.1468732,2,"$1,258.00",,,,,
759900086661446558,https://www.airbnb.com/rooms/759900086661446558,,Central & Western,22.28876,114.14041,2,$629.00,5.0,5.0,5.0,5.0,5.0
759908275600345020,https://www.airbnb.com/rooms/759908275600345020,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2869,114.14081,2,$900.00,,,,,
760011547832023242,https://www.airbnb.com/rooms/760011547832023242,,Islands,22.23407,113.95789,4,"$1,257.00",,,,,
760617273395174113,https://www.airbnb.com/rooms/760617273395174113,,Yau Tsim Mong,22.29927,114.17442,2,$400.00,,,,,
761527089290242912,https://www.airbnb.com/rooms/761527089290242912,,Wan Chai,22.2793,114.18358,2,$414.00,1.0,1.0,1.0,1.0,1.0
762003323455673080,https://www.airbnb.com/rooms/762003323455673080,,Sham Shui Po,22.32833,114.16395,1,$299.00,,,,,
762023102582541717,https://www.airbnb.com/rooms/762023102582541717,"Hong Kong, Kowloon, Hong Kong",Kowloon City,22.319256648970548,114.17694669577028,4,"$2,000.00",5.0,5.0,5.0,5.0,5.0
762044412791279307,https://www.airbnb.com/rooms/762044412791279307,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2844126,114.1474786,2,$384.00,,,,,
762118712887738125,https://www.airbnb.com/rooms/762118712887738125,,Eastern,22.28375,114.21153,4,$560.00,,,,,
762189772854548311,https://www.airbnb.com/rooms/762189772854548311,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2837368,114.1510575,5,"$1,211.00",,,,,
762190078459088495,https://www.airbnb.com/rooms/762190078459088495,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.2788912,114.188807,2,"$1,359.00",,,,,
762509006656980635,https://www.airbnb.com/rooms/762509006656980635,,Wan Chai,22.279419947416997,114.18388099947512,4,$498.00,,,,,
762559264121481073,https://www.airbnb.com/rooms/762559264121481073,,Islands,22.2799378,113.9412989,4,$869.00,,,,,
762690183884335163,https://www.airbnb.com/rooms/762690183884335163,,Islands,22.28762,113.93888,4,$580.00,,,,,
763291934923709761,https://www.airbnb.com/rooms/763291934923709761,,Central & Western,22.283453,114.1490562,2,$650.00,,,,,
763594464428688145,https://www.airbnb.com/rooms/763594464428688145,,Eastern,22.28578,114.21265,2,$450.00,,,,,
763730367685244779,https://www.airbnb.com/rooms/763730367685244779,,Central & Western,22.28815,114.14792,4,$320.00,,,,,
764041085925739684,https://www.airbnb.com/rooms/764041085925739684,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2869,114.15043,2,$950.00,,,,,
764265276254800442,https://www.airbnb.com/rooms/764265276254800442,"Hong Kong, New Territories, Hong Kong",Tsuen Wan,22.3673481,114.1159563,4,"$1,088.00",,,,,
764645175525954335,https://www.airbnb.com/rooms/764645175525954335,"Hong Kong, New Territories, Hong Kong",Islands,22.21035,114.02972,2,"$1,197.00",,,,,
764701574202379679,https://www.airbnb.com/rooms/764701574202379679,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.281993,114.1503683,2,"$1,400.00",,,,,
764765354521432286,https://www.airbnb.com/rooms/764765354521432286,,Sham Shui Po,22.3403666,114.1505773,16,"$3,100.00",,,,,
764815144995348758,https://www.airbnb.com/rooms/764815144995348758,,Central & Western,22.2841981,114.1534898,1,$350.00,,,,,
764815196855450286,https://www.airbnb.com/rooms/764815196855450286,,Central & Western,22.2841981,114.1534898,1,$350.00,,,,,
764850719106437036,https://www.airbnb.com/rooms/764850719106437036,,Central & Western,22.28351,114.15124,2,$700.00,,,,,
764934625236402828,https://www.airbnb.com/rooms/764934625236402828,,Islands,22.20224,114.02623,5,"$2,500.00",,,,,
765091999259275482,https://www.airbnb.com/rooms/765091999259275482,,Central & Western,22.28728,114.14112,2,$700.00,,,,,
765093824645142414,https://www.airbnb.com/rooms/765093824645142414,,Kowloon City,22.3318734687054,114.20279717573705,2,$297.00,,,,,
765430598754360684,https://www.airbnb.com/rooms/765430598754360684,,Islands,22.22382,114.11179,2,"$1,000.00",5.0,5.0,5.0,5.0,5.0
765484277184082686,https://www.airbnb.com/rooms/765484277184082686,,Yuen Long,22.441246958178592,114.07232052778626,2,$680.00,,,,,
765673260692196574,https://www.airbnb.com/rooms/765673260692196574,,Islands,22.20595,114.02497,10,"$3,143.00",,,,,
765821458836727936,https://www.airbnb.com/rooms/765821458836727936,,Yau Tsim Mong,22.29765,114.17645,2,$500.00,5.0,5.0,5.0,5.0,5.0
766190238622806345,https://www.airbnb.com/rooms/766190238622806345,,Yau Tsim Mong,22.3021208,114.1764473,2,$618.00,,,,,
766592335765796601,https://www.airbnb.com/rooms/766592335765796601,"Hong Kong, New Territories, Hong Kong",Tsuen Wan,22.3742,114.10922,2,$224.00,5.0,5.0,5.0,5.0,5.0
766934910650409886,https://www.airbnb.com/rooms/766934910650409886,,Sham Shui Po,22.33022,114.16356,1,$279.00,,,,,
767071069655908800,https://www.airbnb.com/rooms/767071069655908800,,Eastern,22.2917684,114.1962555,2,$700.00,,,,,
767201084266689460,https://www.airbnb.com/rooms/767201084266689460,"Hong Kong, New Territories, Hong Kong",Kwai Tsing,22.3562358,114.1279107,2,$216.00,,,,,
767290454782805099,https://www.airbnb.com/rooms/767290454782805099,,Central & Western,22.28693,114.14797,2,$730.00,,,,,
767454176150547428,https://www.airbnb.com/rooms/767454176150547428,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28269,114.15196,4,$916.00,5.0,5.0,5.0,5.0,5.0
767565594027982852,https://www.airbnb.com/rooms/767565594027982852,,Yau Tsim Mong,22.32062,114.16788,1,$245.00,,,,,
767701206052654200,https://www.airbnb.com/rooms/767701206052654200,,Yau Tsim Mong,22.30273,114.17316,2,$677.00,3.0,4.0,3.0,3.5,4.5
767716182133280548,https://www.airbnb.com/rooms/767716182133280548,,Yau Tsim Mong,22.30208,114.17129,2,$677.00,,,,,
767751845815269909,https://www.airbnb.com/rooms/767751845815269909,,Yau Tsim Mong,22.302,114.17126,2,$672.00,5.0,5.0,5.0,5.0,5.0
767772649533846492,https://www.airbnb.com/rooms/767772649533846492,,Yau Tsim Mong,22.30187,114.17232,2,$672.00,,,,,
767775025827342233,https://www.airbnb.com/rooms/767775025827342233,,Yau Tsim Mong,22.30208,114.17303,2,$672.00,4.0,5.0,4.0,5.0,4.0
767849412059141805,https://www.airbnb.com/rooms/767849412059141805,,Yuen Long,22.4658,114.00404,2,$579.00,5.0,5.0,5.0,4.5,5.0
768392123096158550,https://www.airbnb.com/rooms/768392123096158550,,Wan Chai,22.27535,114.16738,2,$880.00,,,,,
768473800089698109,https://www.airbnb.com/rooms/768473800089698109,,Sha Tin,22.4263899,114.2273938,4,"$1,000.00",,,,,
768629805554038412,https://www.airbnb.com/rooms/768629805554038412,,Wan Chai,22.27652,114.17542,2,$611.00,,,,,
768639776389683423,https://www.airbnb.com/rooms/768639776389683423,,Islands,22.27123,113.99576,4,"$1,900.00",,,,,
768844467372601779,https://www.airbnb.com/rooms/768844467372601779,,Yau Tsim Mong,22.31942,114.15734,6,"$5,103.00",,,,,
769195278741727984,https://www.airbnb.com/rooms/769195278741727984,,Islands,22.26703,113.99927,3,$557.00,,,,,
769263915528533782,https://www.airbnb.com/rooms/769263915528533782,,Sai Kung,22.39192,114.30687,7,"$4,857.00",,,,,
769484714481629493,https://www.airbnb.com/rooms/769484714481629493,,Kowloon City,22.31477,114.18945,2,$400.00,,,,,
769510488463222746,https://www.airbnb.com/rooms/769510488463222746,,Wan Chai,22.27188,114.17142,2,$400.00,,,,,
769947757061413014,https://www.airbnb.com/rooms/769947757061413014,,Wan Chai,22.27776,114.17252,2,$814.00,5.0,5.0,5.0,5.0,5.0
769967328983333614,https://www.airbnb.com/rooms/769967328983333614,,Central & Western,22.28514,114.1493,2,$740.00,,,,,
770063726085332663,https://www.airbnb.com/rooms/770063726085332663,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.283743389693267,114.15576675396728,2,"$1,200.00",,,,,
770421856232578965,https://www.airbnb.com/rooms/770421856232578965,,Tai Po,22.42871,114.20399,3,"$1,250.00",,,,,
770536798956468782,https://www.airbnb.com/rooms/770536798956468782,,Kwun Tong,22.306663658136586,114.2274609580636,2,$429.00,5.0,5.0,5.0,5.0,5.0
770763678499404880,https://www.airbnb.com/rooms/770763678499404880,,Islands,22.20255,114.02737,9,"$1,743.00",,,,,
770932883691715538,https://www.airbnb.com/rooms/770932883691715538,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2800008,114.1512571,2,"$1,141.00",,,,,
771213649594369594,https://www.airbnb.com/rooms/771213649594369594,,Yau Tsim Mong,22.29939,114.17119,8,$352.00,,,,,
771538139756927986,https://www.airbnb.com/rooms/771538139756927986,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31793,114.16887,8,$664.00,5.0,5.0,5.0,5.0,5.0
771914989460334309,https://www.airbnb.com/rooms/771914989460334309,,Central & Western,22.28343655347737,114.15065690875052,2,$800.00,,,,,
771956884915112626,https://www.airbnb.com/rooms/771956884915112626,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2816187,114.1503915,1,$430.00,,,,,
771981120257219799,https://www.airbnb.com/rooms/771981120257219799,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.2816187,114.1503915,1,$378.00,,,,,
772217603284387918,https://www.airbnb.com/rooms/772217603284387918,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.2766091,114.1801398,2,$350.00,,,,,
772256051459404395,https://www.airbnb.com/rooms/772256051459404395,,Yau Tsim Mong,22.321436726620707,114.1607416793704,1,$400.00,,,,,
772266538858557575,https://www.airbnb.com/rooms/772266538858557575,,Yau Tsim Mong,22.30209,114.17262,4,"$1,011.00",,,,,
772386788743465583,https://www.airbnb.com/rooms/772386788743465583,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31828695579274,114.1570981044542,2,$517.00,,,,,
772762747060488842,https://www.airbnb.com/rooms/772762747060488842,,Yau Tsim Mong,22.31975,114.15602,8,"$3,110.00",,,,,
772881037831479708,https://www.airbnb.com/rooms/772881037831479708,,Wan Chai,22.2681591,114.1867348,1,$666.00,,,,,
773500637726861746,https://www.airbnb.com/rooms/773500637726861746,,Yau Tsim Mong,22.302989743815157,114.17196800859833,2,$380.00,,,,,
773920496621388185,https://www.airbnb.com/rooms/773920496621388185,,Yau Tsim Mong,22.318559,114.156471,2,$374.00,,,,,
774226849046978336,https://www.airbnb.com/rooms/774226849046978336,,Yuen Long,22.42712,114.08465,2,$504.00,,,,,
774366992184387239,https://www.airbnb.com/rooms/774366992184387239,"Hong Kong, New Territories, Hong Kong",Islands,22.2637,114.00043,2,$782.00,,,,,
774582357003550661,https://www.airbnb.com/rooms/774582357003550661,,Kowloon City,22.31045,114.18764,1,$319.00,,,,,
774949930877372922,https://www.airbnb.com/rooms/774949930877372922,,Central & Western,22.2815718,114.1499967,1,$406.00,,,,,
774962978146895134,https://www.airbnb.com/rooms/774962978146895134,,Central & Western,22.2846315,114.1493853,1,$378.00,,,,,
774974342406999432,https://www.airbnb.com/rooms/774974342406999432,,Central & Western,22.28572,114.14917,1,$447.00,,,,,
775040239167231635,https://www.airbnb.com/rooms/775040239167231635,,Yau Tsim Mong,22.31756285426168,114.15846414864065,10,"$3,888.00",,,,,
775140155172140307,https://www.airbnb.com/rooms/775140155172140307,,Central & Western,22.28295,114.15023,2,$729.00,,,,,
775283654290320068,https://www.airbnb.com/rooms/775283654290320068,"Hong Kong, Hong Kong Island, Hong Kong",Southern,22.23275,114.19974,12,"$9,425.00",,,,,
775326743664461597,https://www.airbnb.com/rooms/775326743664461597,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28274,114.15261,3,"$2,500.00",,,,,
775433067814868823,https://www.airbnb.com/rooms/775433067814868823,,Southern,22.242626739011325,114.16555972275394,2,$268.00,,,,,
775565897518800332,https://www.airbnb.com/rooms/775565897518800332,,Central & Western,22.2852689,114.1411313,1,$395.00,,,,,
775588343180318625,https://www.airbnb.com/rooms/775588343180318625,,Central & Western,22.28597,114.14202,1,$395.00,,,,,
775597891307342636,https://www.airbnb.com/rooms/775597891307342636,,Central & Western,22.2852689,114.1411313,1,$378.00,,,,,
775783535802960075,https://www.airbnb.com/rooms/775783535802960075,,Islands,22.28682405152964,114.03630688888548,2,$348.00,,,,,
775810914919408687,https://www.airbnb.com/rooms/775810914919408687,,Yau Tsim Mong,22.321501852924627,114.16072994470596,1,$460.00,,,,,
775921856745005139,https://www.airbnb.com/rooms/775921856745005139,,Central & Western,22.28514,114.14913,4,"$1,000.00",,,,,
776209866783368555,https://www.airbnb.com/rooms/776209866783368555,,Wan Chai,22.27573,114.17112,2,"$1,371.00",,,,,
776263209933288405,https://www.airbnb.com/rooms/776263209933288405,,Central & Western,22.28423,114.15001,2,$827.00,2.0,4.0,3.0,3.0,5.0
776415883091813729,https://www.airbnb.com/rooms/776415883091813729,,Wan Chai,22.27915411896637,114.19223973862304,4,$998.00,,,,,
776499955033244044,https://www.airbnb.com/rooms/776499955033244044,,Kwun Tong,22.31573,114.22272,2,$220.00,,,,,
776537897749775044,https://www.airbnb.com/rooms/776537897749775044,,Wan Chai,22.28058,114.18319,3,$547.00,,,,,
777034826142310488,https://www.airbnb.com/rooms/777034826142310488,,Yau Tsim Mong,22.29455,114.17298,2,"$3,165.00",,,,,
777064008012807672,https://www.airbnb.com/rooms/777064008012807672,,Islands,22.30458,114.01294,4,"$1,600.00",,,,,
777081919515284183,https://www.airbnb.com/rooms/777081919515284183,,Sham Shui Po,22.3302,114.16527,1,$150.00,,,,,
777108324369166281,https://www.airbnb.com/rooms/777108324369166281,,Eastern,22.2908389,114.196286,4,$591.00,,,,,
777473654729569927,https://www.airbnb.com/rooms/777473654729569927,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3029591,114.1720841,3,$672.00,,,,,
777480344738646110,https://www.airbnb.com/rooms/777480344738646110,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30206,114.17326,3,$672.00,,,,,
777483487575800022,https://www.airbnb.com/rooms/777483487575800022,,Yau Tsim Mong,22.30187,114.17321,2,$677.00,,,,,
777487760011589318,https://www.airbnb.com/rooms/777487760011589318,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30194,114.17243,2,$756.00,,,,,
777536281083944169,https://www.airbnb.com/rooms/777536281083944169,,Wan Chai,22.27797,114.18167,6,"$3,309.00",,,,,
777927474438813231,https://www.airbnb.com/rooms/777927474438813231,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28444,114.14924,4,"$1,190.00",,,,,
778023398739194283,https://www.airbnb.com/rooms/778023398739194283,,Central & Western,22.28403,114.13965,2,$650.00,,,,,
778039990165499905,https://www.airbnb.com/rooms/778039990165499905,,Yau Tsim Mong,22.2958686,114.1728713,2,$700.00,5.0,5.0,5.0,5.0,5.0
778058413616932048,https://www.airbnb.com/rooms/778058413616932048,,Yau Tsim Mong,22.31399,114.16878,3,$680.00,,,,,
778091256540711947,https://www.airbnb.com/rooms/778091256540711947,,Central & Western,22.2824,114.15252,3,$783.00,,,,,
