,id,listing_url,neighbourhood,neighbourhood_cleansed,latitude,longitude,accommodates,price,review_scores_value,review_scores_location,review_scores_rating,review_scores_accuracy,review_scores_communication,average_rating,price_per_person,rating_category,price_level,price_range
1210,29545108.0,https://www.airbnb.com/rooms/29545108,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3056,114.17181,2,10000,4.5,5.0,4.0,4.5,4.0,4.4,5000.0,40,Level 5,"(580.0, 250260.0]"
1211,29547317.0,https://www.airbnb.com/rooms/29547317,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3056,114.17181,3,10000,4.74,4.91,4.48,4.74,4.91,4.756,3333.33,80,Level 5,"(580.0, 250260.0]"
1212,29556199.0,https://www.airbnb.com/rooms/29556199,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3056,114.17181,4,10000,5.0,5.0,5.0,5.0,5.0,5.0,2500.0,100,Level 5,"(580.0, 250260.0]"
1213,29604628.0,https://www.airbnb.com/rooms/29604628,,Wan Chai,22.27971,114.18125,2,217,2.0,3.0,1.0,1.0,1.0,1.6,108.5,20,Level 1,"(9.999, 120.0]"
1214,29615014.0,https://www.airbnb.com/rooms/29615014,,Wan Chai,22.28017,114.18459,2,400,5.0,5.0,4.0,5.0,5.0,4.8,200.0,80,Level 3,"(191.75, 360.625]"
1215,29619245.0,https://www.airbnb.com/rooms/29619245,,Yau Tsim Mong,22.3085,114.16638,2,643,4.58,4.6,4.6,4.68,4.83,4.6579999999999995,321.5,60,Level 3,"(191.75, 360.625]"
1216,29619889.0,https://www.airbnb.com/rooms/29619889,,Yau Tsim Mong,22.30392,114.17277,3,629,4.8,4.69,4.83,4.83,4.88,4.805999999999999,209.67,80,Level 3,"(191.75, 360.625]"
1217,29629234.0,https://www.airbnb.com/rooms/29629234,,Yau Tsim Mong,22.30436,114.17255,2,543,4.62,4.66,4.62,4.84,4.96,4.74,271.5,60,Level 3,"(191.75, 360.625]"
1218,29629658.0,https://www.airbnb.com/rooms/29629658,,Yau Tsim Mong,22.30598,114.17293,2,436,4.79,4.58,4.79,4.82,4.92,4.779999999999999,218.0,80,Level 3,"(191.75, 360.625]"
1219,29690868.0,https://www.airbnb.com/rooms/29690868,"Hong Kong, New Territories, Hong Kong",Islands,22.29349,114.01331,4,650,4.71,4.79,4.86,4.79,4.93,4.816,162.5,80,Level 2,"(120.0, 191.75]"
1220,29719715.0,https://www.airbnb.com/rooms/29719715,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28286,114.18462,2,302,4.83,4.98,4.87,4.89,4.98,4.91,151.0,100,Level 2,"(120.0, 191.75]"
1221,29782509.0,https://www.airbnb.com/rooms/29782509,,Islands,22.24676,113.98126,6,2000,4.84,4.68,4.92,4.96,5.0,4.88,333.33,100,Level 3,"(191.75, 360.625]"
1222,29788219.0,https://www.airbnb.com/rooms/29788219,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28199,114.12825,2,914,4.67,4.67,4.33,5.0,4.67,4.668000000000001,457.0,60,Level 4,"(360.625, 580.0]"
1223,29837246.0,https://www.airbnb.com/rooms/29837246,,Yau Tsim Mong,22.29963,114.17274,12,284,4.73,4.92,4.75,4.8,4.62,4.764,23.67,80,Level 1,"(9.999, 120.0]"
1224,29838630.0,https://www.airbnb.com/rooms/29838630,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28854,114.14765,3,700,4.6,4.8,4.8,4.8,5.0,4.8,233.33,80,Level 3,"(191.75, 360.625]"
1225,29846996.0,https://www.airbnb.com/rooms/29846996,,Yau Tsim Mong,22.29867,114.1735,16,207,4.21,4.71,4.36,4.71,4.57,4.5120000000000005,12.94,40,Level 1,"(9.999, 120.0]"
1226,29849811.0,https://www.airbnb.com/rooms/29849811,"Hong Kong, 九龍, Hong Kong",Yau Tsim Mong,22.31775,114.17003,2,439,4.0,5.0,4.5,4.5,4.5,4.5,219.5,40,Level 3,"(191.75, 360.625]"
1227,29850634.0,https://www.airbnb.com/rooms/29850634,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28377,114.15708,2,600,4.0,4.0,4.0,3.0,5.0,4.0,300.0,40,Level 3,"(191.75, 360.625]"
1228,29859159.0,https://www.airbnb.com/rooms/29859159,,Sham Shui Po,22.32762,114.1659,2,477,5.0,4.5,5.0,5.0,5.0,4.9,238.5,100,Level 3,"(191.75, 360.625]"
1229,29859603.0,https://www.airbnb.com/rooms/29859603,,Sham Shui Po,22.32758,114.16744,2,468,4.5,5.0,5.0,5.0,5.0,4.9,234.0,100,Level 3,"(191.75, 360.625]"
1230,29859814.0,https://www.airbnb.com/rooms/29859814,,Sham Shui Po,22.32781,114.16738,2,414,5.0,4.0,4.0,5.0,5.0,4.6,207.0,60,Level 3,"(191.75, 360.625]"
1231,29860069.0,https://www.airbnb.com/rooms/29860069,,Sham Shui Po,22.32778,114.16607,2,351,4.0,5.0,3.0,3.0,3.0,3.6,175.5,20,Level 2,"(120.0, 191.75]"
1232,29860390.0,https://www.airbnb.com/rooms/29860390,,Sham Shui Po,22.3276,114.16705,2,414,5.0,5.0,5.0,5.0,5.0,5.0,207.0,100,Level 3,"(191.75, 360.625]"
1233,29862300.0,https://www.airbnb.com/rooms/29862300,,Central & Western,22.28521,114.15101,2,570,5.0,5.0,5.0,5.0,5.0,5.0,285.0,100,Level 3,"(191.75, 360.625]"
1234,29864411.0,https://www.airbnb.com/rooms/29864411,,Yau Tsim Mong,22.30637,114.17146,2,740,4.86,4.97,4.86,4.92,5.0,4.922,370.0,100,Level 4,"(360.625, 580.0]"
1235,29866374.0,https://www.airbnb.com/rooms/29866374,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31853,114.17192,5,811,4.71,4.84,4.82,4.84,4.87,4.816000000000001,162.2,80,Level 2,"(120.0, 191.75]"
1236,29866796.0,https://www.airbnb.com/rooms/29866796,,Yau Tsim Mong,22.32007,114.1702,4,980,4.71,4.9,4.88,4.83,4.95,4.854,245.0,80,Level 3,"(191.75, 360.625]"
1237,29867371.0,https://www.airbnb.com/rooms/29867371,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31824,114.17103,4,971,4.65,4.97,4.81,4.73,4.89,4.8100000000000005,242.75,80,Level 3,"(191.75, 360.625]"
1238,29896443.0,https://www.airbnb.com/rooms/29896443,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.3084,114.26019,2,357,4.94,5.0,5.0,4.94,5.0,4.976000000000001,178.5,100,Level 2,"(120.0, 191.75]"
1239,29935320.0,https://www.airbnb.com/rooms/29935320,"香港, Hong Kong",Yau Tsim Mong,22.31422,114.17457,2,717,4.83,4.93,4.88,4.85,4.95,4.888,358.5,100,Level 3,"(191.75, 360.625]"
1240,29958330.0,https://www.airbnb.com/rooms/29958330,,Kowloon City,22.31535,114.18904,3,618,4.64,4.7,4.7,4.79,4.76,4.717999999999999,206.0,60,Level 3,"(191.75, 360.625]"
1241,29979141.0,https://www.airbnb.com/rooms/29979141,,Sham Shui Po,22.32715,114.16523,2,450,5.0,5.0,5.0,5.0,5.0,5.0,225.0,100,Level 3,"(191.75, 360.625]"
1242,29992770.0,https://www.airbnb.com/rooms/29992770,,Sham Shui Po,22.32762,114.16677,2,396,4.5,4.5,4.5,4.5,4.5,4.5,198.0,40,Level 3,"(191.75, 360.625]"
1243,30027917.0,https://www.airbnb.com/rooms/30027917,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28196,114.1843,2,530,5.0,5.0,5.0,5.0,5.0,5.0,265.0,100,Level 3,"(191.75, 360.625]"
1244,30095764.0,https://www.airbnb.com/rooms/30095764,"Hong Kong Island, Hong Kong",Southern,22.23907,114.16015,4,2000,5.0,4.67,4.67,5.0,5.0,4.868,500.0,100,Level 4,"(360.625, 580.0]"
1245,30157730.0,https://www.airbnb.com/rooms/30157730,,Central & Western,22.28468,114.15264,2,700,4.71,5.0,4.64,4.86,4.79,4.8,350.0,80,Level 3,"(191.75, 360.625]"
1246,30195739.0,https://www.airbnb.com/rooms/30195739,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28224,114.1541,2,1000,4.86,4.86,4.64,4.79,4.79,4.787999999999999,500.0,80,Level 4,"(360.625, 580.0]"
1247,30196578.0,https://www.airbnb.com/rooms/30196578,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27855,114.17588,8,185,5.0,5.0,5.0,5.0,5.0,5.0,23.12,100,Level 1,"(9.999, 120.0]"
1248,30197076.0,https://www.airbnb.com/rooms/30197076,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27788,114.17818,8,185,5.0,5.0,5.0,5.0,5.0,5.0,23.12,100,Level 1,"(9.999, 120.0]"
1249,30197925.0,https://www.airbnb.com/rooms/30197925,"Hong Kong, Hong Kong",Wan Chai,22.27773,114.17783,8,185,4.75,4.75,4.75,4.75,5.0,4.8,23.12,80,Level 1,"(9.999, 120.0]"
1250,30198341.0,https://www.airbnb.com/rooms/30198341,"Hong Kong, Hong Kong",Wan Chai,22.27731,114.17587,8,185,5.0,5.0,4.5,4.5,5.0,4.8,23.12,80,Level 1,"(9.999, 120.0]"
1251,30199208.0,https://www.airbnb.com/rooms/30199208,"Hong Kong, Hong Kong",Wan Chai,22.27937,114.17816,8,185,5.0,5.0,5.0,5.0,5.0,5.0,23.12,100,Level 1,"(9.999, 120.0]"
1252,30199350.0,https://www.airbnb.com/rooms/30199350,"Hong Kong, Hong Kong",Wan Chai,22.27914,114.17649,8,185,3.0,5.0,3.0,5.0,5.0,4.2,23.12,40,Level 1,"(9.999, 120.0]"
1253,30199506.0,https://www.airbnb.com/rooms/30199506,"Hong Kong, Hong Kong",Wan Chai,22.27934,114.17647,8,185,5.0,5.0,5.0,5.0,5.0,5.0,23.12,100,Level 1,"(9.999, 120.0]"
1254,30199787.0,https://www.airbnb.com/rooms/30199787,"Hong Kong, Hong Kong",Wan Chai,22.27916,114.17797,8,185,4.5,4.5,5.0,5.0,4.5,4.7,23.12,60,Level 1,"(9.999, 120.0]"
1255,30199928.0,https://www.airbnb.com/rooms/30199928,"Hong Kong, Hong Kong",Wan Chai,22.27777,114.17591,8,185,4.6,4.7,4.6,4.4,4.6,4.58,23.12,40,Level 1,"(9.999, 120.0]"
1256,30200114.0,https://www.airbnb.com/rooms/30200114,"Hong Kong, Hong Kong",Wan Chai,22.27888,114.17763,8,185,5.0,5.0,5.0,5.0,5.0,5.0,23.12,100,Level 1,"(9.999, 120.0]"
1257,30200343.0,https://www.airbnb.com/rooms/30200343,"Hong Kong, Hong Kong",Wan Chai,22.27721,114.1777,8,185,4.57,4.86,4.71,5.0,4.86,4.8,23.12,80,Level 1,"(9.999, 120.0]"
1258,30200513.0,https://www.airbnb.com/rooms/30200513,"Hong Kong, Hong Kong",Wan Chai,22.27742,114.17594,8,185,5.0,5.0,5.0,5.0,5.0,5.0,23.12,100,Level 1,"(9.999, 120.0]"
1259,30200667.0,https://www.airbnb.com/rooms/30200667,"Hong Kong, Hong Kong",Wan Chai,22.27927,114.1774,8,185,5.0,4.5,5.0,5.0,5.0,4.9,23.12,100,Level 1,"(9.999, 120.0]"
1260,30200809.0,https://www.airbnb.com/rooms/30200809,"Hong Kong, Hong Kong",Wan Chai,22.27887,114.17799,8,185,4.5,5.0,4.5,5.0,5.0,4.8,23.12,80,Level 1,"(9.999, 120.0]"
1261,30213231.0,https://www.airbnb.com/rooms/30213231,,Central & Western,22.28499,114.14312,1,200,1.0,4.0,4.0,5.0,5.0,3.8,200.0,40,Level 3,"(191.75, 360.625]"
1262,30237756.0,https://www.airbnb.com/rooms/30237756,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28245,114.12873,4,1271,4.33,5.0,4.33,4.67,4.33,4.531999999999999,317.75,40,Level 3,"(191.75, 360.625]"
1263,30256439.0,https://www.airbnb.com/rooms/30256439,,Yau Tsim Mong,22.30461,114.17071,2,357,5.0,5.0,5.0,5.0,5.0,5.0,178.5,100,Level 2,"(120.0, 191.75]"
1264,30258594.0,https://www.airbnb.com/rooms/30258594,,Wan Chai,22.27866,114.18162,1,110,5.0,5.0,5.0,5.0,5.0,5.0,110.0,100,Level 1,"(9.999, 120.0]"
1265,30294282.0,https://www.airbnb.com/rooms/30294282,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.28295,114.23046,8,4174,4.73,4.7,4.84,4.87,4.89,4.806,521.75,80,Level 4,"(360.625, 580.0]"
1266,30304719.0,https://www.airbnb.com/rooms/30304719,,Yau Tsim Mong,22.3007,114.17762,3,400,5.0,4.67,4.67,5.0,4.67,4.802,133.33,80,Level 2,"(120.0, 191.75]"
1267,30308424.0,https://www.airbnb.com/rooms/30308424,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27585,114.17165,3,700,4.6,5.0,4.8,4.8,5.0,4.84,233.33,80,Level 3,"(191.75, 360.625]"
1268,30324662.0,https://www.airbnb.com/rooms/30324662,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.269,114.18632,1,600,5.0,5.0,5.0,5.0,5.0,5.0,600.0,100,Level 5,"(580.0, 250260.0]"
1269,30326821.0,https://www.airbnb.com/rooms/30326821,,Eastern,22.2908,114.19376,1,130,5.0,5.0,5.0,4.0,5.0,4.8,130.0,80,Level 2,"(120.0, 191.75]"
1270,30329263.0,https://www.airbnb.com/rooms/30329263,"九龍, Hong Kong",Yau Tsim Mong,22.31585,114.17275,2,12631,4.4,4.8,3.8,4.0,4.8,4.36,6315.5,40,Level 5,"(580.0, 250260.0]"
1271,30361529.0,https://www.airbnb.com/rooms/30361529,,Yau Tsim Mong,22.29748,114.17144,2,600,4.67,5.0,4.33,4.67,4.33,4.6,300.0,60,Level 3,"(191.75, 360.625]"
1272,30368914.0,https://www.airbnb.com/rooms/30368914,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29668,114.17005,10,3575,4.54,4.93,4.75,4.84,4.85,4.781999999999999,357.5,80,Level 3,"(191.75, 360.625]"
1273,30411205.0,https://www.airbnb.com/rooms/30411205,,Central & Western,22.28171,114.15104,2,700,4.78,4.44,4.89,4.78,4.89,4.756,350.0,80,Level 3,"(191.75, 360.625]"
1274,30433974.0,https://www.airbnb.com/rooms/30433974,,Wan Chai,22.27853,114.17771,10,150,4.0,4.67,4.33,4.67,4.67,4.468000000000001,15.0,40,Level 1,"(9.999, 120.0]"
1275,30437057.0,https://www.airbnb.com/rooms/30437057,"Hong Kong, New Territories, Hong Kong",Islands,22.29615,114.02123,2,2029,4.69,4.91,4.73,4.83,4.85,4.802000000000001,1014.5,80,Level 5,"(580.0, 250260.0]"
1276,30448606.0,https://www.airbnb.com/rooms/30448606,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28517,114.13065,4,999,4.5,5.0,4.67,4.5,5.0,4.734,249.75,60,Level 3,"(191.75, 360.625]"
1277,30484205.0,https://www.airbnb.com/rooms/30484205,,Wan Chai,22.27928,114.1715,8,150,5.0,5.0,5.0,5.0,5.0,5.0,18.75,100,Level 1,"(9.999, 120.0]"
1278,30538935.0,https://www.airbnb.com/rooms/30538935,"Southside, Hong Kong",Southern,22.24912,114.17013,2,1230,4.79,4.58,4.89,4.84,4.74,4.768000000000001,615.0,80,Level 5,"(580.0, 250260.0]"
1279,30540700.0,https://www.airbnb.com/rooms/30540700,,Yau Tsim Mong,22.31494,114.16864,1,180,2.0,5.0,1.0,1.0,2.0,2.2,180.0,20,Level 2,"(120.0, 191.75]"
1280,30642099.0,https://www.airbnb.com/rooms/30642099,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27938,114.18025,1,380,4.64,4.8,4.72,4.8,4.9,4.772,380.0,80,Level 4,"(360.625, 580.0]"
1281,30772448.0,https://www.airbnb.com/rooms/30772448,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27807,114.18034,2,453,4.66,4.91,4.74,4.91,4.94,4.832,226.5,80,Level 3,"(191.75, 360.625]"
1282,30778599.0,https://www.airbnb.com/rooms/30778599,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27881,114.16923,2,243,3.75,4.5,3.5,4.0,4.75,4.1,121.5,40,Level 2,"(120.0, 191.75]"
1283,30778670.0,https://www.airbnb.com/rooms/30778670,"Wan Chai, *, Hong Kong",Wan Chai,22.27767,114.17592,4,617,4.26,4.47,4.16,4.26,4.21,4.272,154.25,40,Level 2,"(120.0, 191.75]"
1284,30785778.0,https://www.airbnb.com/rooms/30785778,"North Point, Hongkong Island, Hong Kong",Eastern,22.29237,114.19652,2,371,4.5,5.0,4.5,5.0,5.0,4.8,185.5,80,Level 2,"(120.0, 191.75]"
1285,30789228.0,https://www.airbnb.com/rooms/30789228,"九龍, Hong Kong",Yau Tsim Mong,22.29817,114.17333,1,1895,4.5,5.0,4.5,4.5,4.5,4.6,1895.0,60,Level 5,"(580.0, 250260.0]"
1286,30789656.0,https://www.airbnb.com/rooms/30789656,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29867,114.17125,2,1895,3.5,5.0,3.5,3.5,4.5,4.0,947.5,40,Level 5,"(580.0, 250260.0]"
1287,30790461.0,https://www.airbnb.com/rooms/30790461,"九龍, Hong Kong",Yau Tsim Mong,22.29471,114.17612,2,574,4.0,5.0,4.0,4.0,5.0,4.4,287.0,40,Level 3,"(191.75, 360.625]"
1288,30798668.0,https://www.airbnb.com/rooms/30798668,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31603,114.17422,4,615,4.45,4.91,4.18,4.09,4.82,4.49,153.75,40,Level 2,"(120.0, 191.75]"
1289,30799096.0,https://www.airbnb.com/rooms/30799096,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3158,114.17233,3,537,4.38,4.92,4.15,4.08,4.54,4.414,179.0,40,Level 2,"(120.0, 191.75]"
1290,30812939.0,https://www.airbnb.com/rooms/30812939,"九龍, Hong Kong",Yau Tsim Mong,22.29459,114.17573,2,414,4.63,5.0,4.25,4.88,4.75,4.702,207.0,60,Level 3,"(191.75, 360.625]"
1291,30827065.0,https://www.airbnb.com/rooms/30827065,,Kowloon City,22.30818,114.19304,3,958,5.0,5.0,5.0,5.0,5.0,5.0,319.33,100,Level 3,"(191.75, 360.625]"
1292,30923147.0,https://www.airbnb.com/rooms/30923147,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.38069,114.27096,4,1317,4.69,4.93,4.92,4.96,4.95,4.89,329.25,100,Level 3,"(191.75, 360.625]"
1293,30941785.0,https://www.airbnb.com/rooms/30941785,,Yau Tsim Mong,22.2981,114.17569,12,227,4.49,4.79,4.28,4.46,4.64,4.532000000000001,18.92,40,Level 1,"(9.999, 120.0]"
1294,30941811.0,https://www.airbnb.com/rooms/30941811,,Yau Tsim Mong,22.29669,114.17382,8,285,4.0,4.0,4.0,3.67,4.0,3.934,35.62,40,Level 1,"(9.999, 120.0]"
1295,30946893.0,https://www.airbnb.com/rooms/30946893,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.288866,114.193657,5,1200,4.67,5.0,5.0,5.0,5.0,4.934,240.0,100,Level 3,"(191.75, 360.625]"
1296,31000569.0,https://www.airbnb.com/rooms/31000569,"新界, Hong Kong",Tai Po,22.45953,114.20611,2,380,4.0,5.0,5.0,5.0,5.0,4.8,190.0,80,Level 2,"(120.0, 191.75]"
1297,31023190.0,https://www.airbnb.com/rooms/31023190,,Yau Tsim Mong,22.30716,114.17092,8,943,4.62,4.92,4.23,4.46,4.54,4.554,117.88,40,Level 1,"(9.999, 120.0]"
1298,31034089.0,https://www.airbnb.com/rooms/31034089,,Yau Tsim Mong,22.29707,114.17238,4,450,4.82,5.0,4.73,4.91,4.91,4.8740000000000006,112.5,100,Level 1,"(9.999, 120.0]"
1299,31034573.0,https://www.airbnb.com/rooms/31034573,,Yau Tsim Mong,22.29734,114.17259,4,450,4.77,5.0,4.82,4.86,4.91,4.872,112.5,100,Level 1,"(9.999, 120.0]"
1300,31064064.0,https://www.airbnb.com/rooms/31064064,,Yau Tsim Mong,22.30386,114.1715,4,607,4.71,4.67,4.72,4.79,4.83,4.744,151.75,80,Level 2,"(120.0, 191.75]"
1301,31065907.0,https://www.airbnb.com/rooms/31065907,,Yau Tsim Mong,22.29707,114.17238,4,500,4.5,4.81,4.31,4.63,4.81,4.611999999999999,125.0,60,Level 2,"(120.0, 191.75]"
1302,31066268.0,https://www.airbnb.com/rooms/31066268,,Yau Tsim Mong,22.29707,114.17238,3,500,4.67,4.88,4.58,4.94,4.79,4.772,166.67,80,Level 2,"(120.0, 191.75]"
1303,31066815.0,https://www.airbnb.com/rooms/31066815,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29917,114.17328,2,772,4.75,4.75,4.25,4.75,4.75,4.65,386.0,60,Level 4,"(360.625, 580.0]"
1304,31067583.0,https://www.airbnb.com/rooms/31067583,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.32183,114.16862,4,600,4.67,4.67,4.33,4.67,4.33,4.534000000000001,150.0,40,Level 2,"(120.0, 191.75]"
1305,31067897.0,https://www.airbnb.com/rooms/31067897,,Yau Tsim Mong,22.30767,114.17127,2,214,3.92,4.58,4.08,4.08,4.58,4.248,107.0,40,Level 1,"(9.999, 120.0]"
1306,31075160.0,https://www.airbnb.com/rooms/31075160,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.32183,114.16862,2,352,4.3,5.0,4.2,4.6,4.6,4.540000000000001,176.0,40,Level 2,"(120.0, 191.75]"
1307,31076965.0,https://www.airbnb.com/rooms/31076965,,Yau Tsim Mong,22.30424,114.17138,4,400,4.84,4.73,4.84,4.84,4.86,4.822,100.0,80,Level 1,"(9.999, 120.0]"
1308,31080313.0,https://www.airbnb.com/rooms/31080313,,Yau Tsim Mong,22.30529,114.1697,4,814,4.76,4.76,4.75,4.78,4.88,4.786,203.5,80,Level 3,"(191.75, 360.625]"
1309,31096168.0,https://www.airbnb.com/rooms/31096168,"大埔, 新界, Hong Kong",Tai Po,22.42812,114.29312,15,720,4.33,4.5,4.5,4.67,4.83,4.566,48.0,40,Level 1,"(9.999, 120.0]"
1310,31158776.0,https://www.airbnb.com/rooms/31158776,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28541,114.14108,1,300,4.67,5.0,5.0,5.0,5.0,4.934,300.0,100,Level 3,"(191.75, 360.625]"
1311,31225455.0,https://www.airbnb.com/rooms/31225455,"Hong Kong, 西貢, Hong Kong",Sai Kung,22.29765,114.28703,2,480,4.67,5.0,5.0,5.0,5.0,4.934,240.0,100,Level 3,"(191.75, 360.625]"
1312,31270254.0,https://www.airbnb.com/rooms/31270254,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28572,114.15039,2,830,4.78,5.0,5.0,5.0,5.0,4.956,415.0,100,Level 4,"(360.625, 580.0]"
1313,31300616.0,https://www.airbnb.com/rooms/31300616,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29706,114.17271,2,578,4.0,4.67,4.33,4.33,4.0,4.266,289.0,40,Level 3,"(191.75, 360.625]"
1314,31320082.0,https://www.airbnb.com/rooms/31320082,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29694,114.17279,2,478,4.25,4.92,4.42,4.58,4.75,4.5840000000000005,239.0,40,Level 3,"(191.75, 360.625]"
1315,31326707.0,https://www.airbnb.com/rooms/31326707,"Hong Kong Island, Hong Kong",Wan Chai,22.27884,114.18046,2,224,4.82,4.92,4.82,4.9,4.9,4.872,112.0,100,Level 1,"(9.999, 120.0]"
1316,31328431.0,https://www.airbnb.com/rooms/31328431,"Hong Kong, Kowloon, Hong Kong",Wong Tai Sin,22.3376,114.1942,1,400,4.95,4.79,4.95,4.95,5.0,4.928,400.0,100,Level 4,"(360.625, 580.0]"
1317,31346966.0,https://www.airbnb.com/rooms/31346966,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28146,114.18549,10,2231,4.63,4.85,4.67,4.7,4.74,4.718000000000001,223.1,60,Level 3,"(191.75, 360.625]"
1318,31363590.0,https://www.airbnb.com/rooms/31363590,,Yau Tsim Mong,22.314,114.16767,10,719,4.63,4.74,4.7,4.75,4.85,4.734,71.9,60,Level 1,"(9.999, 120.0]"
1319,31427826.0,https://www.airbnb.com/rooms/31427826,,Islands,22.21321,114.03011,2,771,4.49,4.65,4.57,4.69,4.78,4.636000000000001,385.5,60,Level 4,"(360.625, 580.0]"
1320,31436645.0,https://www.airbnb.com/rooms/31436645,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29576,114.17563,2,12631,5.0,5.0,5.0,5.0,5.0,5.0,6315.5,100,Level 5,"(580.0, 250260.0]"
1321,31454514.0,https://www.airbnb.com/rooms/31454514,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28658,114.1335,6,1403,5.0,5.0,4.67,5.0,5.0,4.934,233.83,100,Level 3,"(191.75, 360.625]"
1322,31457523.0,https://www.airbnb.com/rooms/31457523,,Wan Chai,22.27703,114.1761,6,1757,5.0,5.0,4.86,4.86,5.0,4.944,292.83,100,Level 3,"(191.75, 360.625]"
1323,31476198.0,https://www.airbnb.com/rooms/31476198,,Yau Tsim Mong,22.31802,114.17065,2,397,4.94,4.97,5.0,4.97,4.94,4.964,198.5,100,Level 3,"(191.75, 360.625]"
1324,31528851.0,https://www.airbnb.com/rooms/31528851,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30906,114.16619,4,379,4.55,4.59,4.69,4.75,4.89,4.694000000000001,94.75,60,Level 1,"(9.999, 120.0]"
1325,31529820.0,https://www.airbnb.com/rooms/31529820,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30716,114.16575,2,290,4.58,4.77,4.63,4.75,4.86,4.718,145.0,60,Level 2,"(120.0, 191.75]"
1326,31530023.0,https://www.airbnb.com/rooms/31530023,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30874,114.16603,4,407,4.65,4.75,4.79,4.81,4.87,4.774,101.75,80,Level 1,"(9.999, 120.0]"
1327,31546840.0,https://www.airbnb.com/rooms/31546840,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28511,114.13398,6,1403,4.67,5.0,5.0,5.0,5.0,4.934,233.83,100,Level 3,"(191.75, 360.625]"
1328,31582088.0,https://www.airbnb.com/rooms/31582088,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28109,114.18226,2,685,4.0,5.0,5.0,5.0,5.0,4.8,342.5,80,Level 3,"(191.75, 360.625]"
1329,31613011.0,https://www.airbnb.com/rooms/31613011,,Central & Western,22.28004,114.15589,4,1468,4.63,4.77,4.7,4.67,4.6,4.6739999999999995,367.0,60,Level 4,"(360.625, 580.0]"
1330,31624247.0,https://www.airbnb.com/rooms/31624247,,Central & Western,22.28328,114.1525,1,190,2.0,4.0,3.0,3.0,4.0,3.2,190.0,20,Level 2,"(120.0, 191.75]"
1331,31662448.0,https://www.airbnb.com/rooms/31662448,"Hong Kong Island, Hong Kong",Wan Chai,22.27927,114.18096,1,242,4.59,4.81,4.33,4.56,4.74,4.606,242.0,60,Level 3,"(191.75, 360.625]"
1332,31824750.0,https://www.airbnb.com/rooms/31824750,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27761,114.17731,6,1200,5.0,5.0,5.0,5.0,5.0,5.0,200.0,100,Level 3,"(191.75, 360.625]"
1333,31854464.0,https://www.airbnb.com/rooms/31854464,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28506,114.19017,6,1200,4.5,4.0,4.5,4.5,5.0,4.5,200.0,40,Level 3,"(191.75, 360.625]"
